id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
759831,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,6e4c92fc-9990-41ad-b457-e6ee6b403d8c,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Parkinsonia",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Parkinsonia microphylla",1413,Torr.,Parkinsonia,,microphylla,,,Species,,,,,,,,200PS,V191-48,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6e4c92fc-9990-41ad-b457-e6ee6b403d8c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=759831
759871,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,66da3f63-3aaa-40af-a1e1-fb3feaa6a0d1,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,200PS,V191-37,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:66da3f63-3aaa-40af-a1e1-fb3feaa6a0d1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=759871
759892,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,84a9147d-b75a-4437-87ff-3eb2163a4afc,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Perityle",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Perityle emoryi",2275,Torr.,Perityle,,emoryi,,,Species,,,,,,,,200PS,V191-8,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:84a9147d-b75a-4437-87ff-3eb2163a4afc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=759892
759913,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,92423797-1e87-459a-b71a-aa2c2490dbfe,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Phacelia",Plantae,Magnoliophyta,,Boraginales,Hydrophyllaceae,"Phacelia distans",1945,Benth.,Phacelia,,distans,,,Species,,,,,,,,200PS,V191-13,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:92423797-1e87-459a-b71a-aa2c2490dbfe,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=759913
758568,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,486d0bfd-3bbc-42c4-bbb8-a67417205f48,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Filago",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Filago californica",3687,Nutt.,Filago,,californica,,,Species,,,,,,,,200PS,V191-23,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:486d0bfd-3bbc-42c4-bbb8-a67417205f48,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758568
759939,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,1dab793b-e198-47a7-b668-3dee8140408a,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pholistoma",Plantae,Magnoliophyta,,Boraginales,Hydrophyllaceae,"Pholistoma auritum",1917,"(Lindl.) Lilja",Pholistoma,,auritum,,,Species,,,,,,,,200PS,V191-14,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1dab793b-e198-47a7-b668-3dee8140408a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=759939
760056,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,d876fc1a-e80e-49f6-8d38-662d11359899,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Plantago",Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,"Plantago patagonica",764,Jacq.,Plantago,,patagonica,,,Species,,,,,,,,200PS,V191-16,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d876fc1a-e80e-49f6-8d38-662d11359899,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760056
760061,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,d9568ff9-b6b9-4147-a78c-890338872afc,,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa bigelovii",833,"Vasey & Scribn.",Poa,,bigelovii,,,Species,,,,,,,,200PS,V191-30,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d9568ff9-b6b9-4147-a78c-890338872afc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760061
760271,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,a3064595-4659-4c33-896b-4cd2c4937e76,,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Schismus,Plantae,Magnoliophyta,,Poales,Poaceae,"Schismus arabicus",3193,Nees,Schismus,,arabicus,,,Species,,,,,,,,200PS,V191-31,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a3064595-4659-4c33-896b-4cd2c4937e76,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760271
760308,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,3b79b743-fccf-447f-91f4-f0d85e9fc509,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Caryophyllaceae|Silene",Plantae,Magnoliophyta,,Caryophyllales,Caryophyllaceae,"Silene antirrhina",522,L.,Silene,,antirrhina,,,Species,,,,,,,,200PS,V191-5,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3b79b743-fccf-447f-91f4-f0d85e9fc509,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760308
760353,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,0026de86-292e-4459-a961-6973b2442629,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Sisymbrium",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Sisymbrium irio",1152,L.,Sisymbrium,,irio,,,Species,,,,,,,,200PS,V191-3,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0026de86-292e-4459-a961-6973b2442629,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760353
760429,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,1347abd4-5eba-4c6c-bebb-c9b0764a52df,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae",Plantae,Magnoliophyta,,Asterales,Asteraceae,Sonchus,4814,L.,Sonchus,,,,,Genus,,,,,,,,200PS,V191-18,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1347abd4-5eba-4c6c-bebb-c9b0764a52df,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760429
760448,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,996f8060-f35b-46d5-aa4c-c71e4acc200f,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Malvales|Malvaceae|Sphaeralcea",Plantae,Magnoliophyta,,Malvales,Malvaceae,"Sphaeralcea ambigua",3800,"A. Gray",Sphaeralcea,,ambigua,,,Species,,,,,,cf,,200PS,V191-55,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:996f8060-f35b-46d5-aa4c-c71e4acc200f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760448
758569,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,042e9d0e-1f3d-44ee-b78a-fcb417bc1365,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Filago",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Filago arizonica",3686,"A. Gray",Filago,,arizonica,,,Species,,,,,,,,200PS,V191-20,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:042e9d0e-1f3d-44ee-b78a-fcb417bc1365,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758569
760490,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,c832b3c3-7ba3-4607-a9e9-40bb1330f7a5,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Thysanocarpus",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Thysanocarpus curvipes",1114,Hook.,Thysanocarpus,,curvipes,,,Species,,,,,,,,200PS,V191-34,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c832b3c3-7ba3-4607-a9e9-40bb1330f7a5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760490
760503,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,c16e831f-1af3-470f-b061-09176eba21fe,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Trixis",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Trixis californica",2106,Kellogg,Trixis,,californica,,,Species,,,,,,,,200PS,V191-52,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c16e831f-1af3-470f-b061-09176eba21fe,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760503
760525,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,b76eec83-23a1-4d50-8f3e-775b49a7d9e2,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Viguiera",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Viguiera parishii",2478,Greene,Viguiera,,parishii,,,Species,,,,,,,,200PS,V191-49,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b76eec83-23a1-4d50-8f3e-775b49a7d9e2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760525
760532,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,648007a3-005a-40dd-8a83-0d3bf2a7dfbb,,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Vulpia,Plantae,Magnoliophyta,,Poales,Poaceae,"Vulpia octoflora",3257,"(Walter) Rydb.",Vulpia,,octoflora,,,Species,,,,,,,,200PS,V191-2,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:648007a3-005a-40dd-8a83-0d3bf2a7dfbb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=760532
767417,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,f17bdcd4-0602-4269-9212-0fa25f961101,,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Vulpia,Plantae,Magnoliophyta,,Poales,Poaceae,"Vulpia octoflora",3257,"(Walter) Rydb.",Vulpia,,octoflora,,,Species,,,,,,,,200PS,V191-61,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f17bdcd4-0602-4269-9212-0fa25f961101,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767417
767505,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,2e19f850-c987-482f-8d52-f57cb0a0a3a6,,,Plantae|Tracheobionta|Pteridophyta|Polypodiopsida|Polypodiales|Pteridaceae|Cheilanthes,Plantae,Pteridophyta,Polypodiopsida,Polypodiales,Pteridaceae,"Cheilanthes parryi",1144,"(D. C. Eaton) Domin",Cheilanthes,,parryi,,,Species,,,,,,,,200PS,V191-62,2005-03-14,2005,3,14,73,,,,"Plot is an area of large boulder outcrops with a wash running through it",,,,,,"Argythamnia lanceolata, Acacia greggii, Stephanomeria pauciflora, Lycium excertum, Larrea tridentata, Sphaeralcea ambigua, Hyptis emoryi, Menodora scabra, Trixis californica, Brickellia coulteri, Mirabilis bigelovii, Viguiera parishii, Parkinsonia microphylla, Bursera microphylla, Bernardia incana, Crossosoma bigelovii, Galium stellatum, Encelia farinosa, Lycium berlandieri, Krameria grayi, Janusia gracilis, Ephedra aspera, Eriogonum fascilculatum",,,,,,,USA,Arizona,,,,,33.3607,-112.02,NAD27,,"UTM: 12 405073 3691544",,,,,,547,,,,,,,,Laura,"2020-05-13 17:48:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2e19f850-c987-482f-8d52-f57cb0a0a3a6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767505
